time,min,mean,max,std,count
2006-12-31 00:00:00+00:00,4.20369527257394,4.20369527257394,4.20369527257394,,1
2007-12-31 00:00:00+00:00,5.943792378486469,5.943792378486469,5.943792378486469,,1
2008-12-31 00:00:00+00:00,10.814575173039659,10.814575173039659,10.814575173039659,,1
2009-12-31 00:00:00+00:00,6.389669608451016,6.389669608451016,6.389669608451016,,1
2010-12-31 00:00:00+00:00,4.734853331419229,4.734853331419229,4.734853331419229,,1
2011-12-31 00:00:00+00:00,10.608845934546366,10.608845934546366,10.608845934546366,,1
2012-12-31 00:00:00+00:00,7.3463843810319895,7.3463843810319895,7.3463843810319895,,1
2013-12-31 00:00:00+00:00,7.421445354454591,7.421445354454591,7.421445354454591,,1
2014-12-31 00:00:00+00:00,9.403675973973646,9.403675973973646,9.403675973973646,,1
2015-12-31 00:00:00+00:00,5.128337170343958,5.128337170343958,5.128337170343958,,1
2016-12-31 00:00:00+00:00,7.936048023609146,7.936048023609146,7.936048023609146,,1
2017-12-31 00:00:00+00:00,9.398528822654486,9.398528822654486,9.398528822654486,,1
2018-12-31 00:00:00+00:00,9.479846527177468,9.479846527177468,9.479846527177468,,1
2019-12-31 00:00:00+00:00,5.465524685208275,5.465524685208275,5.465524685208275,,1
2020-12-31 00:00:00+00:00,8.77224904729709,8.77224904729709,8.77224904729709,,1
2021-12-31 00:00:00+00:00,7.3927237907387315,7.3927237907387315,7.3927237907387315,,1
2022-12-31 00:00:00+00:00,4.241432865004577,4.241432865004577,4.241432865004577,,1
2023-12-31 00:00:00+00:00,7.755268886363357,7.755268886363357,7.755268886363357,,1
2024-12-31 00:00:00+00:00,12.709763575074524,12.709763575074524,12.709763575074524,,1
2025-12-31 00:00:00+00:00,8.378502663263529,8.378502663263529,8.378502663263529,,1
2026-12-31 00:00:00+00:00,10.418467863004803,10.418467863004803,10.418467863004803,,1
2027-12-31 00:00:00+00:00,7.316530269787833,7.316530269787833,7.316530269787833,,1
2028-12-31 00:00:00+00:00,6.155205738385766,6.155205738385766,6.155205738385766,,1
2029-12-31 00:00:00+00:00,7.1986320720921455,7.1986320720921455,7.1986320720921455,,1
2030-12-31 00:00:00+00:00,9.125421718131602,9.125421718131602,9.125421718131602,,1
2031-12-31 00:00:00+00:00,7.7142168104320765,7.7142168104320765,7.7142168104320765,,1
2032-12-31 00:00:00+00:00,7.0599646951083095,7.0599646951083095,7.0599646951083095,,1
2033-12-31 00:00:00+00:00,9.301669873272925,9.301669873272925,9.301669873272925,,1
2034-12-31 00:00:00+00:00,7.251188613335341,7.251188613335341,7.251188613335341,,1
2035-12-31 00:00:00+00:00,13.562384953940212,13.562384953940212,13.562384953940212,,1
2036-12-31 00:00:00+00:00,13.194090793624744,13.194090793624744,13.194090793624744,,1
2037-12-31 00:00:00+00:00,11.466920965356007,11.466920965356007,11.466920965356007,,1
2038-12-31 00:00:00+00:00,13.122856722059995,13.122856722059995,13.122856722059995,,1
2039-12-31 00:00:00+00:00,9.877826104594767,9.877826104594767,9.877826104594767,,1
2040-12-31 00:00:00+00:00,4.196537651394233,4.196537651394233,4.196537651394233,,1
2041-12-31 00:00:00+00:00,5.042532439232469,5.042532439232469,5.042532439232469,,1
2042-12-31 00:00:00+00:00,9.304195533460154,9.304195533460154,9.304195533460154,,1
2043-12-31 00:00:00+00:00,6.101028386991061,6.101028386991061,6.101028386991061,,1
2044-12-31 00:00:00+00:00,12.892242325604036,12.892242325604036,12.892242325604036,,1
2045-12-31 00:00:00+00:00,9.053697403965442,9.053697403965442,9.053697403965442,,1
2046-12-31 00:00:00+00:00,9.70471344292514,9.70471344292514,9.70471344292514,,1
2047-12-31 00:00:00+00:00,12.839317508416324,12.839317508416324,12.839317508416324,,1
2048-12-31 00:00:00+00:00,8.721171945762187,8.721171945762187,8.721171945762187,,1
2049-12-31 00:00:00+00:00,7.6095472430616615,7.6095472430616615,7.6095472430616615,,1
2050-12-31 00:00:00+00:00,12.29486706394784,12.29486706394784,12.29486706394784,,1
2051-12-31 00:00:00+00:00,6.449800754282064,6.449800754282064,6.449800754282064,,1
2052-12-31 00:00:00+00:00,4.473416218385473,4.473416218385473,4.473416218385473,,1
2053-12-31 00:00:00+00:00,4.929407176976837,4.929407176976837,4.929407176976837,,1
2054-12-31 00:00:00+00:00,9.2848947060024,9.2848947060024,9.2848947060024,,1
2055-12-31 00:00:00+00:00,13.035263278645948,13.035263278645948,13.035263278645948,,1
2056-12-31 00:00:00+00:00,6.987464229489192,6.987464229489192,6.987464229489192,,1
2057-12-31 00:00:00+00:00,5.905190723570957,5.905190723570957,5.905190723570957,,1
2058-12-31 00:00:00+00:00,6.354487375880554,6.354487375880554,6.354487375880554,,1
2059-12-31 00:00:00+00:00,16.296866313614398,16.296866313614398,16.296866313614398,,1
2060-12-31 00:00:00+00:00,15.44938654212892,15.44938654212892,15.44938654212892,,1
2061-12-31 00:00:00+00:00,5.018970302700587,5.018970302700587,5.018970302700587,,1
2062-12-31 00:00:00+00:00,6.511447771420218,6.511447771420218,6.511447771420218,,1
2063-12-31 00:00:00+00:00,8.213576815440058,8.213576815440058,8.213576815440058,,1
2064-12-31 00:00:00+00:00,6.032723099174313,6.032723099174313,6.032723099174313,,1
2065-12-31 00:00:00+00:00,6.896656885466873,6.896656885466873,6.896656885466873,,1
2066-12-31 00:00:00+00:00,7.234312071181163,7.234312071181163,7.234312071181163,,1
2067-12-31 00:00:00+00:00,4.803925266793594,4.803925266793594,4.803925266793594,,1
